,fold,metric,missing,value,y
70,0,Hit@5,"{1, 4}",0.45265588914549654,2
71,0,Hit@5,"{1, 2}",0.651270207852194,4
72,0,Hit@5,"{2, 5}",0.3995381062355658,1
73,0,Hit@5,"{1, 5}",0.44803695150115475,2
74,0,Hit@5,"{1, 2}",0.7759815242494227,5
75,0,Hit@5,"{3, 4}",0.47113163972286376,1
76,0,Hit@5,"{1, 4}",0.5427251732101617,3
77,0,Hit@5,"{1, 3}",0.6351039260969977,4
78,0,Hit@5,"{3, 5}",0.45496535796766746,1
79,0,Hit@5,"{1, 5}",0.5773672055427251,3
80,0,Hit@5,"{1, 3}",0.7598152424942263,5
81,0,Hit@5,"{4, 5}",0.4618937644341801,1
82,0,Hit@5,"{1, 5}",0.6027713625866051,4
83,0,Hit@5,"{1, 4}",0.76905311778291,5
84,0,Hit@5,"{3, 4}",0.42725173210161665,2
85,0,Hit@5,"{2, 4}",0.5173210161662818,3
86,0,Hit@5,"{2, 3}",0.6212471131639723,4
87,0,Hit@5,"{3, 5}",0.42032332563510394,2
88,0,Hit@5,"{2, 5}",0.5311778290993071,3
89,0,Hit@5,"{2, 3}",0.7875288683602771,5
90,0,Hit@5,"{4, 5}",0.45958429561200925,2
91,0,Hit@5,"{2, 5}",0.605080831408776,4
92,0,Hit@5,"{2, 4}",0.7736720554272517,5
93,0,Hit@5,"{4, 5}",0.5127020785219399,3
94,0,Hit@5,"{3, 5}",0.5612009237875288,4
95,0,Hit@5,"{3, 4}",0.7713625866050808,5
96,0,Hit@5,"{1, 2, 3}",0.6073903002309469,0
97,0,Hit@5,"{0, 2, 3}",0.34872979214780603,1
98,0,Hit@5,"{0, 1, 3}",0.3325635103926097,2
99,0,Hit@5,"{0, 1, 2}",0.5450346420323325,3
100,0,Hit@5,"{1, 2, 4}",0.6235565819861432,0
101,0,Hit@5,"{0, 2, 4}",0.3348729792147806,1
102,0,Hit@5,"{0, 1, 4}",0.3972286374133949,2
103,0,Hit@5,"{0, 1, 2}",0.6304849884526559,4
104,0,Hit@5,"{1, 2, 5}",0.6120092378752887,0
105,0,Hit@5,"{0, 2, 5}",0.3233256351039261,1
106,0,Hit@5,"{0, 1, 5}",0.3972286374133949,2
107,0,Hit@5,"{0, 1, 2}",0.7528868360277137,5
108,0,Hit@5,"{1, 3, 4}",0.6143187066974596,0
109,0,Hit@5,"{0, 3, 4}",0.4064665127020785,1
110,0,Hit@5,"{0, 1, 4}",0.5311778290993071,3
111,0,Hit@5,"{0, 1, 3}",0.6120092378752887,4
112,0,Hit@5,"{1, 3, 5}",0.6120092378752887,0
113,0,Hit@5,"{0, 3, 5}",0.3972286374133949,1
114,0,Hit@5,"{0, 1, 5}",0.558891454965358,3
115,0,Hit@5,"{0, 1, 3}",0.745958429561201,5
116,0,Hit@5,"{1, 4, 5}",0.628175519630485,0
117,0,Hit@5,"{0, 4, 5}",0.40877598152424943,1
118,0,Hit@5,"{0, 1, 5}",0.5935334872979214,4
119,0,Hit@5,"{0, 1, 4}",0.7413394919168591,5
120,0,Hit@5,"{2, 3, 4}",0.648960739030023,0
121,0,Hit@5,"{0, 3, 4}",0.40415704387990764,2
122,0,Hit@5,"{0, 2, 4}",0.4942263279445728,3
123,0,Hit@5,"{0, 2, 3}",0.628175519630485,4
124,0,Hit@5,"{2, 3, 5}",0.628175519630485,0
125,0,Hit@5,"{0, 3, 5}",0.38799076212471134,2
126,0,Hit@5,"{0, 2, 5}",0.5150115473441108,3
127,0,Hit@5,"{0, 2, 3}",0.7575057736720554,5
128,0,Hit@5,"{2, 4, 5}",0.6581986143187067,0
129,0,Hit@5,"{0, 4, 5}",0.44110854503464203,2
130,0,Hit@5,"{0, 2, 5}",0.6004618937644342,4
131,0,Hit@5,"{0, 2, 4}",0.7575057736720554,5
132,0,Hit@5,"{3, 4, 5}",0.6605080831408776,0
133,0,Hit@5,"{0, 4, 5}",0.48267898383371827,3
134,0,Hit@5,"{0, 3, 5}",0.5635103926096998,4
135,0,Hit@5,"{0, 3, 4}",0.7390300230946882,5
136,0,Hit@5,"{2, 3, 4}",0.4133949191685912,1
137,0,Hit@5,"{1, 3, 4}",0.3579676674364896,2
138,0,Hit@5,"{1, 2, 4}",0.5057736720554272,3
139,0,Hit@5,"{1, 2, 3}",0.6327944572748267,4
140,0,Hit@5,"{2, 3, 5}",0.3856812933025404,1
141,0,Hit@5,"{1, 3, 5}",0.3625866050808314,2
142,0,Hit@5,"{1, 2, 5}",0.5288683602771362,3
143,0,Hit@5,"{1, 2, 3}",0.7644341801385681,5
144,0,Hit@5,"{2, 4, 5}",0.3995381062355658,1
145,0,Hit@5,"{1, 4, 5}",0.43648960739030024,2
146,0,Hit@5,"{1, 2, 5}",0.5935334872979214,4
147,0,Hit@5,"{1, 2, 4}",0.7413394919168591,5
148,0,Hit@5,"{3, 4, 5}",0.45958429561200925,1
149,0,Hit@5,"{1, 4, 5}",0.49884526558891457,3
150,0,Hit@5,"{1, 3, 5}",0.5612009237875288,4
151,0,Hit@5,"{1, 3, 4}",0.7482678983833718,5
152,0,Hit@5,"{3, 4, 5}",0.42494226327944573,2
153,0,Hit@5,"{2, 4, 5}",0.46882217090069284,3
154,0,Hit@5,"{2, 3, 5}",0.5311778290993071,4
155,0,Hit@5,"{2, 3, 4}",0.7621247113163973,5
156,0,Hit@5,"{1, 2, 3, 4}",0.628175519630485,0
157,0,Hit@5,"{0, 2, 3, 4}",0.3441108545034642,1
158,0,Hit@5,"{0, 1, 3, 4}",0.3418013856812933,2
159,0,Hit@5,"{0, 1, 2, 4}",0.47344110854503463,3
160,0,Hit@5,"{0, 1, 2, 3}",0.6235565819861432,4
161,0,Hit@5,"{1, 2, 3, 5}",0.5981524249422633,0
162,0,Hit@5,"{0, 2, 3, 5}",0.3187066974595843,1
163,0,Hit@5,"{0, 1, 3, 5}",0.3233256351039261,2
164,0,Hit@5,"{0, 1, 2, 5}",0.5150115473441108,3
165,0,Hit@5,"{0, 1, 2, 3}",0.7205542725173211,5
166,0,Hit@5,"{1, 2, 4, 5}",0.6166281755196305,0
167,0,Hit@5,"{0, 2, 4, 5}",0.3094688221709007,1
168,0,Hit@5,"{0, 1, 4, 5}",0.38799076212471134,2
169,0,Hit@5,"{0, 1, 2, 5}",0.5796766743648961,4
170,0,Hit@5,"{0, 1, 2, 4}",0.7344110854503464,5
171,0,Hit@5,"{1, 3, 4, 5}",0.6189376443418014,0
172,0,Hit@5,"{0, 3, 4, 5}",0.371824480369515,1
173,0,Hit@5,"{0, 1, 4, 5}",0.47344110854503463,3
174,0,Hit@5,"{0, 1, 3, 5}",0.5519630484988453,4
175,0,Hit@5,"{0, 1, 3, 4}",0.7344110854503464,5
176,0,Hit@5,"{2, 3, 4, 5}",0.648960739030023,0
177,0,Hit@5,"{0, 3, 4, 5}",0.3672055427251732,2
178,0,Hit@5,"{0, 2, 4, 5}",0.42494226327944573,3
179,0,Hit@5,"{0, 2, 3, 5}",0.5496535796766744,4
180,0,Hit@5,"{0, 2, 3, 4}",0.7367205542725174,5
181,0,Hit@5,"{2, 3, 4, 5}",0.3833718244803695,1
182,0,Hit@5,"{1, 3, 4, 5}",0.3441108545034642,2
183,0,Hit@5,"{1, 2, 4, 5}",0.4341801385681293,3
184,0,Hit@5,"{1, 2, 3, 5}",0.535796766743649,4
185,0,Hit@5,"{1, 2, 3, 4}",0.7344110854503464,5
186,1,Hit@5,set(),0.6435185185185185,0
187,1,Hit@5,set(),0.4976851851851852,1
188,1,Hit@5,set(),0.4976851851851852,2
189,1,Hit@5,set(),0.5625,3
190,1,Hit@5,set(),0.6875,4
191,1,Hit@5,set(),0.7986111111111112,5
192,1,Hit@5,{1},0.6388888888888888,0
193,1,Hit@5,{0},0.44907407407407407,1
194,1,Hit@5,{2},0.6342592592592593,0
195,1,Hit@5,{0},0.4675925925925926,2
196,1,Hit@5,{3},0.6481481481481481,0
197,1,Hit@5,{0},0.5532407407407407,3
198,1,Hit@5,{4},0.6550925925925926,0
199,1,Hit@5,{0},0.6782407407407407,4
200,1,Hit@5,{5},0.6412037037037037,0
201,1,Hit@5,{0},0.7939814814814815,5
202,1,Hit@5,{2},0.44907407407407407,1
203,1,Hit@5,{1},0.4212962962962963,2
204,1,Hit@5,{3},0.4652777777777778,1
205,1,Hit@5,{1},0.5462962962962963,3
206,1,Hit@5,{4},0.48148148148148145,1
207,1,Hit@5,{1},0.6666666666666666,4
208,1,Hit@5,{5},0.49074074074074076,1
209,1,Hit@5,{1},0.7777777777777778,5
210,1,Hit@5,{3},0.4236111111111111,2
211,1,Hit@5,{2},0.5347222222222222,3
212,1,Hit@5,{4},0.4791666666666667,2
213,1,Hit@5,{2},0.6759259259259259,4
214,1,Hit@5,{5},0.4861111111111111,2
215,1,Hit@5,{2},0.8055555555555556,5
216,1,Hit@5,{4},0.4930555555555556,3
217,1,Hit@5,{3},0.6666666666666666,4
218,1,Hit@5,{5},0.5370370370370371,3
219,1,Hit@5,{3},0.7893518518518519,5
220,1,Hit@5,{5},0.6342592592592593,4
221,1,Hit@5,{4},0.7754629629629629,5
222,1,Hit@5,"{1, 2}",0.6134259259259259,0
223,1,Hit@5,"{0, 2}",0.3888888888888889,1
224,1,Hit@5,"{0, 1}",0.39814814814814814,2
225,1,Hit@5,"{1, 3}",0.6273148148148148,0
226,1,Hit@5,"{0, 3}",0.4513888888888889,1
227,1,Hit@5,"{0, 1}",0.5324074074074074,3
228,1,Hit@5,"{1, 4}",0.6365740740740741,0
229,1,Hit@5,"{0, 4}",0.45601851851851855,1
230,1,Hit@5,"{0, 1}",0.6481481481481481,4
231,1,Hit@5,"{1, 5}",0.625,0
232,1,Hit@5,"{0, 5}",0.44675925925925924,1
233,1,Hit@5,"{0, 1}",0.7638888888888888,5
234,1,Hit@5,"{2, 3}",0.6388888888888888,0
235,1,Hit@5,"{0, 3}",0.41898148148148145,2
236,1,Hit@5,"{0, 2}",0.5277777777777778,3
237,1,Hit@5,"{2, 4}",0.6365740740740741,0
238,1,Hit@5,"{0, 4}",0.4583333333333333,2
239,1,Hit@5,"{0, 2}",0.6574074074074074,4
240,1,Hit@5,"{2, 5}",0.6342592592592593,0
241,1,Hit@5,"{0, 5}",0.46296296296296297,2
242,1,Hit@5,"{0, 2}",0.7847222222222222,5
243,1,Hit@5,"{3, 4}",0.6412037037037037,0
244,1,Hit@5,"{0, 4}",0.49537037037037035,3
245,1,Hit@5,"{0, 3}",0.6550925925925926,4
246,1,Hit@5,"{3, 5}",0.6504629629629629,0
247,1,Hit@5,"{0, 5}",0.5254629629629629,3
248,1,Hit@5,"{0, 3}",0.7638888888888888,5
249,1,Hit@5,"{4, 5}",0.6527777777777778,0
250,1,Hit@5,"{0, 5}",0.6365740740740741,4
251,1,Hit@5,"{0, 4}",0.75,5
252,1,Hit@5,"{2, 3}",0.4375,1
253,1,Hit@5,"{1, 3}",0.4074074074074074,2
254,1,Hit@5,"{1, 2}",0.49537037037037035,3
255,1,Hit@5,"{2, 4}",0.44212962962962965,1
256,1,Hit@5,"{1, 4}",0.4305555555555556,2
257,1,Hit@5,"{1, 2}",0.6574074074074074,4
258,1,Hit@5,"{2, 5}",0.44212962962962965,1
259,1,Hit@5,"{1, 5}",0.4375,2
260,1,Hit@5,"{1, 2}",0.7847222222222222,5
261,1,Hit@5,"{3, 4}",0.4675925925925926,1
262,1,Hit@5,"{1, 4}",0.4699074074074074,3
263,1,Hit@5,"{1, 3}",0.6597222222222222,4
264,1,Hit@5,"{3, 5}",0.47685185185185186,1
265,1,Hit@5,"{1, 5}",0.5185185185185185,3
266,1,Hit@5,"{1, 3}",0.7731481481481481,5
267,1,Hit@5,"{4, 5}",0.4930555555555556,1
268,1,Hit@5,"{1, 5}",0.6273148148148148,4
269,1,Hit@5,"{1, 4}",0.7546296296296297,5
270,1,Hit@5,"{3, 4}",0.44212962962962965,2
271,1,Hit@5,"{2, 4}",0.4791666666666667,3
272,1,Hit@5,"{2, 3}",0.6412037037037037,4
273,1,Hit@5,"{3, 5}",0.42824074074074076,2
274,1,Hit@5,"{2, 5}",0.5023148148148148,3
275,1,Hit@5,"{2, 3}",0.7893518518518519,5
276,1,Hit@5,"{4, 5}",0.4837962962962963,2
277,1,Hit@5,"{2, 5}",0.6203703703703703,4
278,1,Hit@5,"{2, 4}",0.7638888888888888,5
279,1,Hit@5,"{4, 5}",0.46296296296296297,3
280,1,Hit@5,"{3, 5}",0.6041666666666666,4
281,1,Hit@5,"{3, 4}",0.7662037037037037,5
282,1,Hit@5,"{1, 2, 3}",0.6064814814814815,0
283,1,Hit@5,"{0, 2, 3}",0.38657407407407407,1
284,1,Hit@5,"{0, 1, 3}",0.3611111111111111,2
285,1,Hit@5,"{0, 1, 2}",0.5,3
286,1,Hit@5,"{1, 2, 4}",0.6111111111111112,0
287,1,Hit@5,"{0, 2, 4}",0.38425925925925924,1
288,1,Hit@5,"{0, 1, 4}",0.40046296296296297,2
289,1,Hit@5,"{0, 1, 2}",0.6319444444444444,4
290,1,Hit@5,"{1, 2, 5}",0.6041666666666666,0
291,1,Hit@5,"{0, 2, 5}",0.39351851851851855,1
292,1,Hit@5,"{0, 1, 5}",0.39351851851851855,2
293,1,Hit@5,"{0, 1, 2}",0.7685185185185185,5
294,1,Hit@5,"{1, 3, 4}",0.6319444444444444,0
295,1,Hit@5,"{0, 3, 4}",0.44212962962962965,1
296,1,Hit@5,"{0, 1, 4}",0.47685185185185186,3
297,1,Hit@5,"{0, 1, 3}",0.6458333333333334,4
298,1,Hit@5,"{1, 3, 5}",0.6203703703703703,0
299,1,Hit@5,"{0, 3, 5}",0.4375,1
300,1,Hit@5,"{0, 1, 5}",0.5023148148148148,3
301,1,Hit@5,"{0, 1, 3}",0.7546296296296297,5
302,1,Hit@5,"{1, 4, 5}",0.625,0
303,1,Hit@5,"{0, 4, 5}",0.43287037037037035,1
304,1,Hit@5,"{0, 1, 5}",0.6296296296296297,4
305,1,Hit@5,"{0, 1, 4}",0.7291666666666666,5
306,1,Hit@5,"{2, 3, 4}",0.6527777777777778,0
307,1,Hit@5,"{0, 3, 4}",0.3912037037037037,2
308,1,Hit@5,"{0, 2, 4}",0.4722222222222222,3
309,1,Hit@5,"{0, 2, 3}",0.6458333333333334,4
310,1,Hit@5,"{2, 3, 5}",0.6388888888888888,0
311,1,Hit@5,"{0, 3, 5}",0.41898148148148145,2
312,1,Hit@5,"{0, 2, 5}",0.4930555555555556,3
313,1,Hit@5,"{0, 2, 3}",0.7662037037037037,5
314,1,Hit@5,"{2, 4, 5}",0.6412037037037037,0
315,1,Hit@5,"{0, 4, 5}",0.4652777777777778,2
316,1,Hit@5,"{0, 2, 5}",0.6342592592592593,4
317,1,Hit@5,"{0, 2, 4}",0.75,5
318,1,Hit@5,"{3, 4, 5}",0.6435185185185185,0
319,1,Hit@5,"{0, 4, 5}",0.4513888888888889,3
320,1,Hit@5,"{0, 3, 5}",0.5972222222222222,4
321,1,Hit@5,"{0, 3, 4}",0.7384259259259259,5
322,1,Hit@5,"{2, 3, 4}",0.4212962962962963,1
323,1,Hit@5,"{1, 3, 4}",0.3888888888888889,2
324,1,Hit@5,"{1, 2, 4}",0.4305555555555556,3
325,1,Hit@5,"{1, 2, 3}",0.6319444444444444,4
326,1,Hit@5,"{2, 3, 5}",0.4351851851851852,1
327,1,Hit@5,"{1, 3, 5}",0.3958333333333333,2
328,1,Hit@5,"{1, 2, 5}",0.47685185185185186,3
329,1,Hit@5,"{1, 2, 3}",0.7777777777777778,5
330,1,Hit@5,"{2, 4, 5}",0.42592592592592593,1
331,1,Hit@5,"{1, 4, 5}",0.4375,2
332,1,Hit@5,"{1, 2, 5}",0.6087962962962963,4
333,1,Hit@5,"{1, 2, 4}",0.75,5
334,1,Hit@5,"{3, 4, 5}",0.48148148148148145,1
335,1,Hit@5,"{1, 4, 5}",0.4351851851851852,3
336,1,Hit@5,"{1, 3, 5}",0.5787037037037037,4
337,1,Hit@5,"{1, 3, 4}",0.7476851851851852,5
338,1,Hit@5,"{3, 4, 5}",0.42592592592592593,2
339,1,Hit@5,"{2, 4, 5}",0.4305555555555556,3
340,1,Hit@5,"{2, 3, 5}",0.5902777777777778,4
341,1,Hit@5,"{2, 3, 4}",0.7662037037037037,5
342,1,Hit@5,"{1, 2, 3, 4}",0.6111111111111112,0
343,1,Hit@5,"{0, 2, 3, 4}",0.38657407407407407,1
344,1,Hit@5,"{0, 1, 3, 4}",0.3472222222222222,2
345,1,Hit@5,"{0, 1, 2, 4}",0.4351851851851852,3
346,1,Hit@5,"{0, 1, 2, 3}",0.6435185185185185,4
347,1,Hit@5,"{1, 2, 3, 5}",0.5902777777777778,0
348,1,Hit@5,"{0, 2, 3, 5}",0.36342592592592593,1
349,1,Hit@5,"{0, 1, 3, 5}",0.33796296296296297,2
350,1,Hit@5,"{0, 1, 2, 5}",0.4537037037037037,3
351,1,Hit@5,"{0, 1, 2, 3}",0.7453703703703703,5
352,1,Hit@5,"{1, 2, 4, 5}",0.6111111111111112,0
353,1,Hit@5,"{0, 2, 4, 5}",0.35185185185185186,1
354,1,Hit@5,"{0, 1, 4, 5}",0.3958333333333333,2
355,1,Hit@5,"{0, 1, 2, 5}",0.5995370370370371,4
356,1,Hit@5,"{0, 1, 2, 4}",0.7083333333333334,5
357,1,Hit@5,"{1, 3, 4, 5}",0.6111111111111112,0
358,1,Hit@5,"{0, 3, 4, 5}",0.4097222222222222,1
359,1,Hit@5,"{0, 1, 4, 5}",0.4166666666666667,3
360,1,Hit@5,"{0, 1, 3, 5}",0.5995370370370371,4
361,1,Hit@5,"{0, 1, 3, 4}",0.7106481481481481,5
362,1,Hit@5,"{2, 3, 4, 5}",0.6481481481481481,0
363,1,Hit@5,"{0, 3, 4, 5}",0.4027777777777778,2
364,1,Hit@5,"{0, 2, 4, 5}",0.41898148148148145,3
365,1,Hit@5,"{0, 2, 3, 5}",0.5879629629629629,4
366,1,Hit@5,"{0, 2, 3, 4}",0.7361111111111112,5
367,1,Hit@5,"{2, 3, 4, 5}",0.4074074074074074,1
368,1,Hit@5,"{1, 3, 4, 5}",0.3680555555555556,2
369,1,Hit@5,"{1, 2, 4, 5}",0.3587962962962963,3
370,1,Hit@5,"{1, 2, 3, 5}",0.5555555555555556,4
371,1,Hit@5,"{1, 2, 3, 4}",0.7199074074074074,5
372,2,Hit@5,set(),0.6365740740740741,0
373,2,Hit@5,set(),0.4583333333333333,1
374,2,Hit@5,set(),0.4513888888888889,2
375,2,Hit@5,set(),0.5324074074074074,3
376,2,Hit@5,set(),0.6550925925925926,4
377,2,Hit@5,set(),0.7708333333333334,5
378,2,Hit@5,{1},0.6157407407407407,0
379,2,Hit@5,{0},0.40046296296296297,1
380,2,Hit@5,{2},0.5995370370370371,0
381,2,Hit@5,{0},0.4351851851851852,2
382,2,Hit@5,{3},0.6226851851851852,0
383,2,Hit@5,{0},0.5416666666666666,3
384,2,Hit@5,{4},0.6342592592592593,0
385,2,Hit@5,{0},0.6435185185185185,4
386,2,Hit@5,{5},0.6296296296296297,0
387,2,Hit@5,{0},0.75,5
388,2,Hit@5,{2},0.41898148148148145,1
389,2,Hit@5,{1},0.4097222222222222,2
390,2,Hit@5,{3},0.45601851851851855,1
391,2,Hit@5,{1},0.5208333333333334,3
392,2,Hit@5,{4},0.46064814814814814,1
393,2,Hit@5,{1},0.6550925925925926,4
394,2,Hit@5,{5},0.4583333333333333,1
395,2,Hit@5,{1},0.7592592592592593,5
396,2,Hit@5,{3},0.42592592592592593,2
397,2,Hit@5,{2},0.5046296296296297,3
398,2,Hit@5,{4},0.44675925925925924,2
399,2,Hit@5,{2},0.6481481481481481,4
400,2,Hit@5,{5},0.46064814814814814,2
401,2,Hit@5,{2},0.7615740740740741,5
402,2,Hit@5,{4},0.4976851851851852,3
403,2,Hit@5,{3},0.6273148148148148,4
404,2,Hit@5,{5},0.5347222222222222,3
405,2,Hit@5,{3},0.7592592592592593,5
406,2,Hit@5,{5},0.5995370370370371,4
407,2,Hit@5,{4},0.7361111111111112,5
408,2,Hit@5,"{1, 2}",0.5671296296296297,0
409,2,Hit@5,"{0, 2}",0.3472222222222222,1
410,2,Hit@5,"{0, 1}",0.37037037037037035,2
411,2,Hit@5,"{1, 3}",0.5949074074074074,0
412,2,Hit@5,"{0, 3}",0.37962962962962965,1
413,2,Hit@5,"{0, 1}",0.5138888888888888,3
414,2,Hit@5,"{1, 4}",0.6041666666666666,0
415,2,Hit@5,"{0, 4}",0.39351851851851855,1
416,2,Hit@5,"{0, 1}",0.6527777777777778,4
417,2,Hit@5,"{1, 5}",0.6134259259259259,0
418,2,Hit@5,"{0, 5}",0.4097222222222222,1
419,2,Hit@5,"{0, 1}",0.7361111111111112,5
420,2,Hit@5,"{2, 3}",0.5949074074074074,0
421,2,Hit@5,"{0, 3}",0.38425925925925924,2
422,2,Hit@5,"{0, 2}",0.5069444444444444,3
423,2,Hit@5,"{2, 4}",0.6018518518518519,0
424,2,Hit@5,"{0, 4}",0.4212962962962963,2
425,2,Hit@5,"{0, 2}",0.6342592592592593,4
426,2,Hit@5,"{2, 5}",0.6111111111111112,0
427,2,Hit@5,"{0, 5}",0.4212962962962963,2
428,2,Hit@5,"{0, 2}",0.7476851851851852,5
429,2,Hit@5,"{3, 4}",0.6157407407407407,0
430,2,Hit@5,"{0, 4}",0.4976851851851852,3
431,2,Hit@5,"{0, 3}",0.6319444444444444,4
432,2,Hit@5,"{3, 5}",0.6273148148148148,0
433,2,Hit@5,"{0, 5}",0.5370370370370371,3
434,2,Hit@5,"{0, 3}",0.7337962962962963,5
435,2,Hit@5,"{4, 5}",0.6203703703703703,0
436,2,Hit@5,"{0, 5}",0.5972222222222222,4
437,2,Hit@5,"{0, 4}",0.7152777777777778,5
438,2,Hit@5,"{2, 3}",0.4027777777777778,1
439,2,Hit@5,"{1, 3}",0.36574074074074076,2
440,2,Hit@5,"{1, 2}",0.5092592592592593,3
441,2,Hit@5,"{2, 4}",0.4074074074074074,1
442,2,Hit@5,"{1, 4}",0.40046296296296297,2
443,2,Hit@5,"{1, 2}",0.6388888888888888,4
444,2,Hit@5,"{2, 5}",0.4166666666666667,1
445,2,Hit@5,"{1, 5}",0.4097222222222222,2
446,2,Hit@5,"{1, 2}",0.7615740740740741,5
447,2,Hit@5,"{3, 4}",0.42592592592592593,1
448,2,Hit@5,"{1, 4}",0.49537037037037035,3
449,2,Hit@5,"{1, 3}",0.625,4
450,2,Hit@5,"{3, 5}",0.44907407407407407,1
451,2,Hit@5,"{1, 5}",0.5393518518518519,3
452,2,Hit@5,"{1, 3}",0.7569444444444444,5
453,2,Hit@5,"{4, 5}",0.44675925925925924,1
454,2,Hit@5,"{1, 5}",0.5856481481481481,4
455,2,Hit@5,"{1, 4}",0.7314814814814815,5
456,2,Hit@5,"{3, 4}",0.4166666666666667,2
457,2,Hit@5,"{2, 4}",0.46296296296296297,3
458,2,Hit@5,"{2, 3}",0.6087962962962963,4
459,2,Hit@5,"{3, 5}",0.40046296296296297,2
460,2,Hit@5,"{2, 5}",0.4976851851851852,3
461,2,Hit@5,"{2, 3}",0.7569444444444444,5
462,2,Hit@5,"{4, 5}",0.4537037037037037,2
463,2,Hit@5,"{2, 5}",0.5902777777777778,4
464,2,Hit@5,"{2, 4}",0.7245370370370371,5
465,2,Hit@5,"{4, 5}",0.49074074074074076,3
466,2,Hit@5,"{3, 5}",0.5671296296296297,4
467,2,Hit@5,"{3, 4}",0.7291666666666666,5
468,2,Hit@5,"{1, 2, 3}",0.5486111111111112,0
469,2,Hit@5,"{0, 2, 3}",0.3402777777777778,1
470,2,Hit@5,"{0, 1, 3}",0.3148148148148148,2
471,2,Hit@5,"{0, 1, 2}",0.4976851851851852,3
472,2,Hit@5,"{1, 2, 4}",0.5601851851851852,0
473,2,Hit@5,"{0, 2, 4}",0.3194444444444444,1
474,2,Hit@5,"{0, 1, 4}",0.36574074074074076,2
475,2,Hit@5,"{0, 1, 2}",0.6157407407407407,4
476,2,Hit@5,"{1, 2, 5}",0.5625,0
